Locus,Sec_Struct_Sheet,Percent_C,Local Average Connectivity,Density of Maximum neighborhood Component,Topology Potential,Edge Clustering Coefficient,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,predict_rfc_over,predict_rfc_under
6183.A0A5K4F8Z6,0.2857142857142857,0.0194805194805194,0.3694150569152218,0.4145333851411822,707.1510208101962,0.5674102197858163,0.1566305818673883,0.0216543187588594,0.0002259108155614,0.5304164996168855,0.4145333851411822,0,0
6183.A0A5K4F8Z8,0.40625,0.0446428571428571,0.2430901535521432,0.3866389754240221,123.91170814260238,0.3729043866143133,0.0093031123139377,0.0007439343205771,8.347628286217932e-07,0.4302837664822466,0.3728106755629691,0,0
6183.A0A5K4F900,0.3323045267489711,0.022633744855967,0.3190655351561185,0.2947472973058058,918.302203320232,0.5772288833999727,0.2132104194857916,0.0252177520663237,0.0004333712550157,0.5503427008547292,0.2947472973058058,0,1
6183.A0A5K4F901,0.2549371633752244,0.0,0.2735123226922246,0.2814336676408542,499.7622073232652,0.4140497541697572,0.1010656292286874,0.0085147313812358,0.0002006764932992,0.5121294805080018,0.2814336676408542,0,1
6183.A0A5K4F903,0.3343195266272188,0.0414201183431952,0.2708832085326009,0.3335290663534938,142.3945933473911,0.3341320994766911,0.0110791610284167,0.0008075449697183,2.672266537362776e-06,0.4485947679031526,0.3335290663534938,0,0
6183.A0A5K4F907,0.3072100313479624,0.0156739811912225,0.3219228309386123,0.276334435521965,150.54007685932953,0.276334435521965,0.0123477672530446,0.0012760867123996,1.3554001143015685e-06,0.4544011991898067,0.276334435521965,0,0
6183.A0A5K4F908,0.3222979552093476,0.044790652385589,0.3657817265896506,0.4494949494949495,103.52450172570715,0.429951690821256,0.0038903924221921,0.0004526613085423,2.0588355114136025e-07,0.4288788484685655,0.429951690821256,0,0
6183.A0A5K4F910,0.2997382198952879,0.0205061082024432,0.3990122598214562,0.4296191819464033,345.22843694178954,0.4776772580151293,0.0600473612990527,0.0083229546184812,5.382607976740665e-05,0.4967231634398197,0.4296191819464033,1,0
6183.A0A5K4F911,0.294478527607362,0.0245398773006134,0.3826630147961372,0.3496960375009155,236.08355101377128,0.3737435275315945,0.0313768606224627,0.0038587273993119,5.092182057429755e-05,0.4843544767797546,0.3478108836599403,0,0
6183.A0A5K4F913,0.3870967741935484,0.032258064516129,0.3773914726210592,0.372434874542792,820.0210656928144,0.5505330242714219,0.1867388362652232,0.0259491578659737,0.000160107424137,0.541974021861667,0.372434874542792,0,0
6183.A0A5K4F914,0.2873563218390804,0.0279146141215106,0.1815638664819794,0.146653886371558,153.60900905631553,0.1530316649091301,0.0129397834912043,0.0008145758319957,1.032192546536812e-05,0.4558363741541043,0.1447368421052631,0,0
6183.A0A5K4F915,0.3622754491017964,0.0119760479041916,0.334210392808881,0.3094339622641509,134.50077781001977,0.3094339622641506,0.0089648173207036,0.0010153153848669,1.781084278333647e-06,0.4480789440995077,0.3094339622641509,0,0
6183.A0A5K4F918,0.2967032967032967,0.0476190476190476,0.3194032725198699,0.4021659417649473,324.1612591417584,0.4505463492543385,0.0558186738836265,0.0059946001470369,5.042840655592816e-05,0.4855413735746213,0.4009472570929324,1,0
6183.A0A5K4F919,0.2388316151202749,0.0068728522336769,0.3186714284413546,0.4271626326398027,220.41980726911007,0.430032694470945,0.0295162381596752,0.0030665339555458,1.593254127991297e-05,0.468533511745267,0.4222738201100023,1,0
6183.A0A5K4F920,0.3296703296703296,0.0109890109890109,0.290490077367863,0.2300191843441447,1101.020885931242,0.6093649067487616,0.2623477672530446,0.0276013305735831,0.000859234201151,0.5672188089061697,0.2300191843441447,0,1
6183.A0A5K4F922,0.3387096774193548,0.0,0.1092420168440701,1.0,23.24389687259563,1.0,0.0009303112313937,2.1221750102086858e-05,0.0,0.3457362449814023,1.0,0,0
6183.A0A5K4F925,0.328125,0.025,0.3344828665039956,0.3208355012140131,426.0182187630099,0.3820279110424061,0.0812753721244925,0.0084625499446524,6.34489845929827e-05,0.5062085239263946,0.3208355012140131,1,1
6183.A0A5K4F926,0.3663793103448275,0.0344827586206896,0.256681619907664,0.2721233058729737,174.90068230048092,0.2770040033983574,0.0180142083897158,0.0015701880247511,6.288703327418803e-05,0.4610316540425191,0.2721233058729737,0,0
6183.A0A5K4F929,0.348729792147806,0.0277136258660508,0.1613373869469567,0.2653769841269841,102.38246238597328,0.2658500042307791,0.0054127198917456,0.0002553617586691,8.304026709248577e-07,0.4193256448063474,0.2653769841269841,0,0
6183.A0A5K4F930,0.3326118326118326,0.0167748917748917,0.3851770281918849,0.3852283548357421,756.0223871147525,0.5271190665632847,0.1696549391069012,0.0242022642412476,0.0002984571171851,0.5354454106882315,0.3852283548357421,0,1
6183.A0A5K4F932,0.2182741116751268,0.0050761421319796,0.2961159986454938,0.394737952124855,249.302420306642,0.4103595132138546,0.0368741542625169,0.0033922357437636,1.1671092258119197e-05,0.4729117982021099,0.394737952124855,1,0
6183.A0A5K4F933,0.5074626865671641,0.0820895522388059,0.0598875580542654,0.0,3.458405115742725,0.0,8.457374830852504e-05,1.8462428633525664e-06,0.0,0.3224754400186516,0.0,0,0
6183.A0A5K4F934,0.323262839879154,0.0211480362537764,0.250393848320747,0.2396259825516109,336.2244355192574,0.2731580170427834,0.0575947225981055,0.004682240608155,8.419538777421592e-05,0.4963014074105777,0.2396259825516109,1,1
6183.A0A5K4F935,0.2890809112333071,0.0149253731343283,0.491213775496347,0.3715199070037779,168.54890993507624,0.3601792982528516,0.0159844384303112,0.0028400993629302,2.9598498730479336e-06,0.4624907881297684,0.3597883597883597,0,0
6183.A0A5K4F936,0.297823596792669,0.0148911798396334,0.2278943508857698,0.4871794871794871,73.73965879910618,0.2339181286549707,0.0016069012178619,9.352564074269468e-05,8.31509067618658e-08,0.3993570748319665,0.2339181286549707,0,0
6183.A0A5K4F940,0.3776119402985075,0.0611940298507462,0.3634915108882354,0.4061142360634746,307.7399894585824,0.4250682854802614,0.0502368064952638,0.0066125996295314,3.057437750061851e-05,0.4920607648605167,0.4033817659450037,0,0
6183.A0A5K4F941,0.3210526315789473,0.0105263157894736,0.3863637797070701,0.3698284649027555,624.7127340774816,0.4754152712565116,0.1343876860622463,0.0179657713720481,0.0002316791364333,0.5241617563357466,0.3698284649027555,1,0
6183.A0A5K4F944,0.3817204301075269,0.032258064516129,0.1188735488417717,0.2359707215057511,145.3337137404798,0.2559754497019483,0.0130243572395128,0.0004388298674131,3.0093154043750525e-05,0.4424319589583377,0.2298616416263475,0,0
6183.A0A5K4F945,0.2806539509536785,0.0095367847411444,0.388966304786655,0.3914414923969904,752.839106972145,0.5273125170543277,0.1687246278755074,0.0242895708959579,8.727562674523619e-05,0.5357644203279632,0.3914414923969904,0,1
6183.A0A5K4F946,0.2849284928492849,0.022002200220022,0.3618696772323447,0.2934601142283311,298.69183624201924,0.3109667591332431,0.0477841677943166,0.0056890710163348,7.333046154432727e-05,0.4916262101667925,0.2934601142283311,1,0
6183.A0A5K4F947,0.3683035714285714,0.0267857142857142,0.068785138108042,0.4558922558922559,82.53759147106689,0.4683982683982684,0.0046515561569688,6.528321880334636e-05,1.3646353192926634e-06,0.397118678291873,0.4558922558922559,0,0
6183.A0A5K4F948,0.3821989528795811,0.0471204188481675,0.2703399242046589,0.2104516129032258,145.96644340923072,0.2045429207647446,0.0107408660351826,0.0009028748009855,7.916915248958999e-06,0.4563167825268807,0.2038495188101487,0,0
6183.A0A5K4F953,0.2886710239651416,0.0163398692810457,0.1589901176799245,0.3611111111111111,62.43234930477859,0.1428571428571428,0.0011840324763193,4.3859532546970045e-05,7.599639567263927e-08,0.3877277586665835,0.1428571428571428,0,0
6183.A0A5K4F954,0.2868852459016394,0.0081967213114754,0.2993770726064525,0.3226095073116996,466.20250891668417,0.3936279800024265,0.0922699594046008,0.0084660688570862,9.572150837024224e-05,0.5079019703504435,0.3226095073116996,1,1
6183.A0A5K4F955,0.4173441734417344,0.024390243902439,0.0331040262597339,0.9047619047619048,6.770682503021654,0.9047619047619048,0.0005920162381596,4.406582434371554e-06,0.0,0.3243633542786315,0.9047619047619048,0,0
6183.A0A5K4F956,0.3413597733711048,0.018413597733711,0.1795257883158152,0.2566666666666666,72.9976519047932,0.2566666666666666,0.0021143437077131,9.651105472574744e-05,9.50928437096968e-08,0.3961900447878861,0.2566666666666666,0,0
6183.A0A5K4F957,0.3281907433380083,0.0098176718092566,0.2780834378543864,0.1828737300435413,99.5276501258156,0.1398907103825136,0.00515899864682,0.0005458663070681,2.1796730111580546e-07,0.4169030937397439,0.1398907103825136,0,0
6183.A0A5K4F960,0.2877358490566037,0.0094339622641509,0.2424817969589061,0.4866109500255842,199.4419976646031,0.4893441136957057,0.0242726657645466,0.0017715276317785,2.7059709800116465e-06,0.4647707888345787,0.4866109500255842,0,0
6183.A0A5K4F961,0.3333333333333333,0.0208333333333333,0.3011088259341363,0.2795525932735769,190.5316284348131,0.2877983297363716,0.0196211096075778,0.0018478032284512,1.0908769922799e-05,0.4780363791272197,0.2723540826989102,0,1
6183.A0A5K4F965,0.3208852005532503,0.0124481327800829,0.1476140036394253,0.2131376659678546,91.33372253423428,0.2141911013720115,0.0045669824086603,0.0001875312572662,2.8565831744043774e-06,0.4087831195033274,0.2131376659678546,0,0
6183.A0A5K4F969,0.3494525547445254,0.0145985401459854,0.3965559649029813,0.4070328890158728,729.8216932086483,0.526775988788306,0.1626353179972936,0.023912924859606,4.838920733230752e-05,0.5330284356901404,0.4070328890158728,0,0
6183.A0A5K4F972,0.2825552825552826,0.0221130221130221,0.16421209158315,0.1478260869565217,109.58422607355313,0.1401261737089202,0.0060893098782138,0.0003504554017175,3.935880290085628e-06,0.4261740239712791,0.1396713615023474,0,0
6183.A0A5K4F973,0.2885714285714286,0.0314285714285714,0.2800105835959519,0.3155182336629519,199.5456615032572,0.3166973928900917,0.0235960757780784,0.0020853082134259,1.286058898336356e-05,0.4689658075881,0.311002810654702,0,0
6183.A0A5K4F976,0.4335260115606936,0.0809248554913294,0.3316777641090264,0.4071410491207695,232.084542235408,0.4167493664553526,0.0310385656292286,0.0034804098859531,9.416722516902957e-06,0.4793693218336063,0.4071410491207695,0,0
6183.A0A5K4F977,0.2755102040816326,0.010204081632653,0.4785288235939464,0.6204224471941008,142.41338150282655,0.6206420143428023,0.0107408660351826,0.0015931464637332,3.121272496270794e-07,0.450565777058358,0.6204224471941008,0,0
6183.A0A5K4F978,0.4171779141104295,0.0306748466257668,0.3965559649029813,0.4070328890158728,729.8216932086483,0.526775988788306,0.1626353179972936,0.023912924859606,4.838920733230752e-05,0.5330284356901404,0.4070328890158728,0,0
6183.A0A5K4F979,0.3164556962025316,0.0253164556962025,0.4312244934149242,0.4128913704864257,567.1029978758162,0.4516351279016295,0.1189106901217862,0.0182463298483519,3.5494623157781835e-05,0.519433913247852,0.4128913704864257,0,0
6183.A0A5K4F980,0.3699421965317918,0.0231213872832369,0.0946890445749039,0.4434782608695652,84.50041224136636,0.2871729638670196,0.0049898511502029,0.0001445566522291,3.382481011860612e-06,0.3981465721529922,0.2869666861484512,0,0
6183.A0A5K4F982,0.345919610231425,0.0085261875761266,0.1766397126658834,0.1921117931304688,186.58288293012023,0.2251742935629541,0.0209742895805142,0.0012046324323814,3.671526589796007e-05,0.4628570159383995,0.1921117931304688,0,0
6183.A0A5K4F989,0.3975903614457831,0.072289156626506,0.3237491643425327,0.6326770496620628,121.16870385755064,0.6326770496620626,0.0070196211096075,0.0008004795727751,4.706994472040273e-08,0.4383508812312481,0.6326770496620628,0,0
6183.A0A5K4F993,0.2713754646840148,0.0223048327137546,0.3914787361370776,0.4366820029481395,233.14710836419792,0.4381308088322946,0.0310385656292286,0.0040284153305162,3.766087175944552e-06,0.4812638282308739,0.4366820029481395,0,0
6183.A0A5K4F996,0.3203065134099617,0.0168582375478927,0.3259526866157129,0.2812430278884462,195.3485513614613,0.2896351165678948,0.0214817320703653,0.0021366275128886,8.412562413473284e-05,0.4747555089163482,0.2746257508325293,0,0
6183.A0A5K4F998,0.3452380952380952,0.0238095238095238,0.3095777948229503,0.6067531838832204,263.8368579488659,0.6265484441765432,0.0392422192151556,0.0037302175054863,5.36900557717831e-06,0.4836531236422224,0.6067531838832204,0,0
6183.A0A5K4F999,0.2688172043010753,0.043010752688172,0.578464923001711,1.0,27.48443251022172,1.0,0.000169147496617,3.335304491512696e-05,0.0,0.3525552535226079,1.0,0,0
6183.A0A5K4F9A0,0.2616279069767442,0.0290697674418604,0.3895422727260865,0.4695352097487328,296.5337461592467,0.4844049416095494,0.047530446549391,0.0060748206315733,1.9786063488071303e-05,0.4893214872360368,0.4695352097487328,0,0
6183.A0A5K4F9A1,0.2822757111597374,0.0175054704595186,0.359440673398141,0.3321459412780656,175.92025311167464,0.3270619266376048,0.0164918809201623,0.0017205572630073,3.3804078493033634e-06,0.4720715414131867,0.325350251123447,0,0
6183.A0A5K4F9A5,0.3128205128205129,0.0205128205128205,0.3315937423612808,0.6287793287793287,187.3348814584757,0.6298525005534396,0.0219891745602165,0.0024046766394384,1.8429780083343288e-06,0.4581767451129201,0.6287793287793287,0,0
6183.A0A5K4F9A7,0.2992125984251969,0.0078740157480314,0.3598645584658946,0.3895835940483181,473.2808077837079,0.4683278339242333,0.0944688768606224,0.0122278744649285,0.0001238527148636,0.5062962170444416,0.3895835940483181,1,1
6183.A0A5K4F9B0,0.2705314009661835,0.0144927536231884,0.4147540344326114,0.5707784376635493,282.4911359749885,0.5822602009720806,0.0434709066305818,0.0063256094004064,1.1381712254935497e-05,0.4901832215839724,0.5707784376635493,0,0
6183.A0A5K4F9B2,0.3008849557522123,0.0353982300884955,0.1788671752713487,0.2448377581120944,133.22374786775006,0.2503494869778884,0.0096414073071718,0.0004464675512777,3.904351925380558e-05,0.4423649923016671,0.2448377581120944,0,0
6183.A0A5K4F9B3,0.3823529411764706,0.0196078431372549,0.3775364541644899,0.4221889785281354,701.8688305371801,0.5657515725288977,0.1552774018944519,0.021942730169843,0.0001045782751483,0.5294795802145096,0.4221889785281354,0,0
6183.A0A5K4F9B5,0.3552631578947368,0.1184210526315789,0.1522132841492411,0.3627311522048364,68.55060118961653,0.2790697674418606,0.0037212449255751,0.0001833142112458,9.638188444845138e-07,0.3841097306244835,0.2790697674418604,0,0
6183.A0A5K4F9B7,0.3949579831932773,0.0252100840336134,0.2965570438607623,0.2935121411014774,393.1590708463507,0.3482093982417959,0.07281799729364,0.0067732537042882,0.0001300601336261,0.5010019564393656,0.2935121411014774,1,1
6183.A0A5K4F9B8,0.3659574468085106,0.0170212765957446,0.2173524026510102,0.1409439817083129,158.41238060894463,0.1388031559752074,0.0134472259810554,0.0009044662415719,3.7460001636748914e-06,0.4607954139359936,0.1374094419234137,0,0
6183.A0A5K4F9C1,0.3031914893617021,0.0478723404255319,0.3902617388121884,0.4411931252965213,231.5240813412321,0.4426133322581355,0.030615696887686,0.003954871455628,3.6172993919741134e-06,0.481065785422664,0.4411931252965213,0,0
6183.A0A5K4F9C2,0.3225806451612903,0.0564516129032258,0.0004888780249327,0.0,0.3468615375984304,0.0,8.457374830852504e-05,1.641177670773424e-32,0.0,0.0001522327469553,0.0,0,0
6183.A0A5K4F9C5,0.2546266751754945,0.0127632418634333,0.3395546195839523,0.3689011930657175,241.0114799579952,0.4015391792414446,0.0329837618403247,0.0035628626654444,1.3485998881025091e-05,0.4828939506611656,0.3689011930657175,1,0
6183.A0A5K4F9D2,0.3669565217391304,0.0347826086956521,0.2844876222339872,0.4898668472128187,167.54435557397102,0.4928102129872094,0.0178450608930987,0.0015421077067781,1.1737851443323908e-06,0.4502534144028716,0.4898668472128187,0,0
6183.A0A5K4F9D3,0.3847549909255898,0.0163339382940108,0.1033569624378717,0.6666666666666666,19.37254825656755,0.1333333333333333,0.0005074424898511,1.2417859996564176e-05,8.7369703989444e-08,0.3431886933876279,0.1333333333333333,0,0
6183.A0A5K4F9D4,0.31,0.0166666666666666,0.0167033325185366,0.0,3.598353654910824,0.0,0.0002537212449255,8.375747806374854e-07,2.485780016473844e-08,0.3124767361155821,0.0,0,0
6183.A0A5K4F9D6,0.3626666666666666,0.04,0.4165306377331221,0.5505731778483329,439.21974841161983,0.61221071093692,0.0850811907983761,0.0130204988399148,6.241011224959991e-05,0.5053769519088777,0.5505731778483329,0,0
6183.A0A5K4F9D9,0.229957805907173,0.0168776371308016,0.4362334392569054,0.5093153153153153,438.0247386394343,0.5349024632405714,0.084573748308525,0.0132515242754324,3.603622296005391e-05,0.506603382369395,0.5093153153153153,0,0
6183.A0A5K4F9E1,0.2910662824207492,0.0144092219020172,0.3272072945531182,0.4463204996137007,226.22628467167223,0.4415542681396144,0.0301928281461434,0.0033991827342435,1.312106948118389e-05,0.4742932348083478,0.4364240078053693,1,0
6183.A0A5K4F9E4,0.4096551724137932,0.0151724137931034,0.2879475449996105,0.3805586484000581,260.36201029619906,0.411400951224964,0.0384810554803788,0.0031810722311587,2.741263399553878e-05,0.4822962849769445,0.3805586484000581,0,0
6183.A0A5K4F9E9,0.3716814159292035,0.0088495575221238,0.1989793916788131,0.2728395061728395,121.249699432027,0.2735132813563584,0.0068504736129905,0.0003768781093557,1.808524492600361e-06,0.4392402649466901,0.2728395061728395,0,0
6183.A0A5K4F9F1,0.3608247422680413,0.0257731958762886,0.4759973907220208,0.7120137973583107,384.82211803087375,0.7310932371904214,0.0714648173207036,0.0126300983513588,2.9576093389464967e-05,0.494328709524976,0.7120137973583107,0,0
6183.A0A5K4F9F5,0.2795513373597929,0.0232959447799827,0.4001488957272284,0.4584241149315903,468.2646612281994,0.4931469597118943,0.0926082543978349,0.0135569149549714,3.7559763310932125e-05,0.5096512185698909,0.4584241149315903,1,0
6183.A0A5K4F9F7,0.3450479233226837,0.0172523961661341,0.3758633805666228,0.4087444397255068,462.2851481434122,0.4476442327248836,0.0912550744248985,0.0124994165980252,3.498694911410135e-05,0.5073509092768057,0.4087444397255068,0,0
6183.A0A5K4F9F8,0.3440233236151603,0.0087463556851311,0.1492474770401927,0.3333333333333333,56.35630845657623,0.2417582417582417,0.0011840324763193,5.3420066790185206e-05,3.473549484491742e-09,0.3808809712819261,0.2417582417582417,0,0
6183.A0A5K4F9G3,0.3396778916544655,0.0296486090775988,0.3191003569884039,0.3015873015873015,141.23150059516286,0.3015928515928516,0.0076962110960757,0.0007096419864634,9.09173895909745e-07,0.4665142125206974,0.3015873015873015,0,0
6183.A0A5K4F9G4,0.3111111111111111,0.0202020202020202,0.1366591209406296,0.1813402794222117,172.02321940704684,0.2137512623947561,0.0175067658998646,0.0007190632323262,5.1687103935586817e-05,0.4592386726726963,0.1795881994277942,0,0
6183.A0A5K4F9G8,0.1764705882352941,0.0,0.1890883906283564,0.1721153846153846,104.08369190875644,0.166922324986841,0.0055818673883626,0.0002732974308953,1.974288419549202e-06,0.4210321851025051,0.1668997668997669,0,0
6183.A0A5K4F9G9,0.2523364485981308,0.02803738317757,0.1427009224356417,0.2085561497326203,80.84934128586768,0.1678520625889047,0.0032138024357239,0.0001325167152492,3.281617258433149e-06,0.4015380796715037,0.1678520625889047,0,0
6183.A0A5K4F9H2,0.2623833452979182,0.0183058147882268,0.2518603164750764,0.2317009178163222,323.7227580107146,0.280750884408139,0.0548883626522327,0.0045328522162042,0.0001323006905487,0.4908212130135257,0.2309868934162719,1,1
6183.A0A5K4F9H4,0.3676470588235294,0.0205882352941176,0.2222575005579586,0.2728676645283915,170.99913988915551,0.2838301696734787,0.0155615696887686,0.0009682018303399,5.736068871191199e-06,0.4692481696927771,0.2728676645283915,0,0
6183.A0A5K4F9H6,0.3121951219512195,0.0146341463414634,0.3024564013520006,0.2778844344061735,190.53162843481263,0.2910967928447774,0.0196211096075778,0.0018572005387899,1.0291584109338246e-05,0.4780363791272197,0.2754888789371548,0,1
6183.A0A5K4F9H7,0.3722943722943723,0.0259740259740259,0.240589098020044,0.4254032258064516,88.51954343645245,0.4284274193548387,0.0027063599458728,0.0001873107865934,4.943140914094957e-08,0.4136430419487706,0.4254032258064516,0,0
6183.A0A5K4F9H8,0.3300653594771242,0.0196078431372549,0.0980200439990222,0.0,5.167191043334272,0.0,8.457374830852504e-05,1.932931531748951e-06,0.0,0.3198287276087808,0.0,0,0
6183.A0A5K4F9H9,0.2823529411764706,0.0235294117647058,0.4617203696407621,0.5246055103519469,296.1797768651936,0.5516963820043782,0.0472767253044655,0.0074793408209862,0.000100686682471,0.4903477056984253,0.5246055103519469,0,0
6183.A0A5K4F9I1,0.2894736842105262,0.0,0.2959124775948298,0.2139870084610383,1414.248572898304,0.7120104179034977,0.3466677943166441,0.0358186551322893,0.0020264190020504,0.5977899187746041,0.2139870084610383,0,1
6183.A0A5K4F9I4,0.3294858342077649,0.0356768100734522,0.3664571818133657,0.311133922388621,787.4131335163318,0.4551286191229627,0.1779431664411367,0.0229420561287097,0.0003207745105512,0.5393485421709876,0.311133922388621,0,0
6183.A0A5K4F9I5,0.1950464396284829,0.0092879256965944,0.4056751319670991,0.3915279323176766,599.3862445631236,0.4666849147958402,0.1276217861975642,0.0180981885612902,9.974317881789107e-05,0.5217754809888934,0.3915279323176766,0,1
6183.A0A5K4F9I7,0.3230309072781655,0.0139581256231306,0.2090747983378147,0.1700404858299595,96.49622590904788,0.1615384615384615,0.003382949932341,0.000211013780878,1.451707482150355e-07,0.4214268079147857,0.1615384615384615,0,0
6183.A0A5K4F9I9,0.3067961165048544,0.0135922330097087,0.4413753768434775,0.6428571428571429,68.49983385491943,0.6428571428571431,0.0030446549391069,0.0004112601300707,1.4160920455941507e-09,0.3869449110140394,0.6428571428571429,0,0
6183.A0A5K4F9J1,0.3216,0.0128,0.3151954432516307,0.2361245374845828,413.6614095202789,0.2777402768136918,0.0775541271989174,0.0077481608666727,0.0001421388255119,0.5081006454953128,0.2361245374845828,1,1
6183.A0A5K4F9J3,0.2508833922261484,0.0318021201413427,0.2717605687539688,0.2595960871822941,236.43000034406649,0.2756722315360318,0.0319688768606224,0.0026661739654507,7.409332835605994e-05,0.4812043982693734,0.2595960871822941,1,1
6183.A0A5K4F9J4,0.3688524590163934,0.0204918032786885,0.3055485300926089,0.2332763341088965,451.35590227666313,0.3055269422363244,0.0877875507442489,0.0087202629381462,0.0001382547844482,0.5102963748551294,0.231929216299426,1,1
6183.A0A5K4F9J5,0.3817204301075269,0.0161290322580645,0.2566804760205856,0.1979361179361179,415.5902137653434,0.2761920114038992,0.0783998646820027,0.0067425300212665,0.0004908612326677,0.5058580550219021,0.1970824858283182,1,1
6183.A0A5K4F9J8,0.3341708542713568,0.0351758793969849,0.3028666679849264,0.2743664312422102,304.2396179981677,0.2817581448004961,0.049137347767253,0.0049166911804135,1.962754378275692e-05,0.492911399062114,0.2743664312422102,1,0
6183.A0A5K4F9K0,0.3482142857142857,0.0428571428571428,0.163236372525055,0.7142857142857143,46.6277841903423,0.7142857142857142,0.0012686062246278,6.838330127063703e-05,4.87009958339084e-11,0.3689329899187729,0.7142857142857143,0,0
6183.A0A5K4F9K1,0.3986928104575163,0.0522875816993464,0.2037610702668146,0.3252427184466019,126.35782361113353,0.3543222408374161,0.0087956698240866,0.0005175937843542,1.3296108099579712e-05,0.4363710209614094,0.3252427184466019,0,0
6183.A0A5K4F9K2,0.2680412371134021,0.0206185567010309,0.2725965718421003,0.2362063887711636,532.4037956595728,0.3646381997792337,0.1093538565629228,0.0092562154583346,0.0004076530926409,0.5183744081037672,0.2362063887711636,1,1
6183.A0A5K4F9K3,0.3323943661971831,0.0309859154929577,0.3121004910311146,0.5001619170984456,164.4571050715856,0.5473120463151285,0.0163227334235453,0.0015101189932823,1.50965765469319e-05,0.4538543229892133,0.5001619170984456,0,0
6183.A0A5K4F9K4,0.2978142076502732,0.0273224043715847,0.3614041308301489,0.3393052820384803,856.575802601392,0.5467875078176313,0.1967185385656292,0.0254702051495476,0.0005216061629551,0.5439662952657465,0.3393052820384803,0,1
6183.A0A5K4F9K5,0.33,0.02,0.0821803959912002,1.0,13.989435392883154,1.0,0.0004228687415426,7.247005688950099e-06,0.0,0.3384885673786419,1.0,0,0
6183.A0A5K4F9K7,0.3513513513513514,0.0432432432432432,0.163236372525055,0.7142857142857143,46.6277841903423,0.7142857142857142,0.0012686062246278,6.838330127063703e-05,4.87009958339084e-11,0.3689329899187729,0.7142857142857143,0,0
6183.A0A5K4F9K9,0.3641975308641975,0.0339506172839506,0.2963723255129478,0.2884782533115461,306.6779956605825,0.323638695537631,0.0497293640054127,0.0042843587542795,0.0001024812950542,0.4935773549316511,0.2884782533115461,1,0
6183.A0A5K4F9L0,0.3820224719101123,0.0262172284644194,0.1657125965676215,0.2048726467331118,99.06411157146418,0.2048726467331118,0.0036366711772665,0.000189551935312,1.0771239966959598e-06,0.4238255320870158,0.2048726467331118,0,0
6183.A0A5K4F9L2,0.3715953307392995,0.0175097276264591,0.2007156342152207,0.566066066066066,100.89399645216535,0.3487511563367252,0.0039749661705006,0.0002413790730531,2.80772906760784e-06,0.4247649026798982,0.3487511563367252,0,0
6183.A0A5K4F9L4,0.4095238095238095,0.1142857142857142,0.3914787361370776,0.4366820029481395,233.14710836419792,0.4381308088322945,0.0310385656292286,0.0040284153305162,3.766087175944552e-06,0.4812638282308739,0.4366820029481395,0,0
6183.A0A5K4F9L5,0.3266129032258065,0.0483870967741935,0.3700096645251171,0.4238558510326828,339.15319215893714,0.4515744947390538,0.0585250338294993,0.007746737204639,1.9362810659038028e-05,0.4955650551740634,0.4238558510326828,0,0
6183.A0A5K4F9L6,0.2699228791773779,0.0051413881748071,0.406208653595208,0.3925664297025567,598.759169714389,0.4676052637811309,0.1274526387009472,0.0180980971295002,7.079468685472303e-05,0.5217289084462962,0.3925664297025567,1,1
6183.A0A5K4F9L7,0.3177083333333333,0.03125,0.3312603866073669,0.5263606113586374,306.2862439976788,0.536978002190687,0.0504059539918809,0.0048388439973024,1.730247226983917e-05,0.4882383750232274,0.5263606113586374,0,0
6183.A0A5K4F9L8,0.4214285714285714,0.0214285714285714,0.262089812780193,0.4448608432074952,162.88957222673557,0.4449832850159166,0.0161535859269282,0.0011587861725146,2.462809200189528e-06,0.4524490924822416,0.4448608432074952,0,0
6183.A0A5K4F9L9,0.3108614232209737,0.0149812734082397,0.2839102502998861,0.3047432525693395,449.2235020325554,0.400067428789551,0.0876184032476319,0.0077324990996385,0.0001310615339129,0.507196826394037,0.3047432525693395,1,1
6183.A0A5K4F9M3,0.3451568894952251,0.0231923601637107,0.0735608653141041,0.4057539682539682,90.19633586074028,0.4074986316365625,0.0054127198917456,9.063740014745416e-05,2.8498694147507632e-06,0.4032973281662869,0.4057539682539682,0,0
6183.A0A5K4F9M4,0.2982456140350877,0.0,0.3193126199923605,0.2561131078749866,740.253298034262,0.4243775806160623,0.1653416779431664,0.0182065193061854,0.0007406847655815,0.5346617723099089,0.2561131078749866,0,1
6183.A0A5K4F9M5,0.3284023668639053,0.0355029585798816,0.2877893770382338,0.2294932642983844,248.66580605820093,0.2365219350855164,0.0346752368064952,0.0030768416055118,2.4396406814424248e-05,0.4858440550060742,0.2283737849603435,1,1
6183.A0A5K4F9M7,0.2739130434782608,0.0239130434782608,0.1116314374300454,0.4,47.638598507226384,0.0467836257309941,0.0016069012178619,6.446466667340482e-05,2.591621535692324e-07,0.3687816924781122,0.0467836257309941,0,0
6183.A0A5K4F9M8,0.3493975903614457,0.0963855421686747,0.3014998211346772,0.3130295397297916,237.74956752305627,0.324363138779379,0.0335757780784844,0.0033518891297637,2.057307701535292e-05,0.4733330492977632,0.3130295397297916,0,0
